Date,PH,AMMONIA,TEMP,DO,TURBIDITY
07-02-2022 23:19,5.6,0.1,19.73,10.6,61.4
07-02-2022 23:39,5.6,0.1,17.61,6.3,61.4
07-02-2022 23:59,5.3,0.1,17.29,8.3,73.9
08-02-2022 00:19,5.7,0,17.63,9.2,48.6
08-02-2022 00:39,5.6,0,18.75,6.5,78.5
08-02-2022 00:59,6,0,14.16,12,4.7
08-02-2022 01:19,5,0.1,15.82,6.1,51.3
08-02-2022 01:39,5.4,0,16.57,6.2,41.2
08-02-2022 01:59,5,0.1,17.44,11.8,2
08-02-2022 02:19,5.3,0.1,16.27,8.9,28.5
08-02-2022 02:39,5.9,0.1,17.99,9.2,70.5
08-02-2022 02:59,6,0,14.5,7.9,81.1
08-02-2022 03:19,5.2,0,18.17,7.6,40.6
08-02-2022 03:39,5.4,0,18.37,10.7,66.7
08-02-2022 03:59,5.8,0,17.48,6.2,67.8
08-02-2022 04:19,5.8,0,17.92,8.3,33
08-02-2022 04:39,5.2,0.1,18.01,6.4,76.3
08-02-2022 04:59,5.9,0,17.56,10.8,33.7
08-02-2022 05:19,5.1,0,15.73,10.7,68.9
08-02-2022 05:39,5.2,0,19.92,11.4,79.2
08-02-2022 05:59,5.9,0.1,17.86,7.8,72.1
08-02-2022 06:19,5.9,0.1,18.86,7.6,46
08-02-2022 06:39,6,0,18.79,9.1,1.9
08-02-2022 06:59,6,0.1,16.22,6.4,75.4
08-02-2022 07:19,5,0.1,17.61,11,88
08-02-2022 07:39,5.6,0.1,17.38,11.6,82.5
08-02-2022 07:59,5.7,0,18.14,8.3,22.9
08-02-2022 08:19,6,0,16.04,8.5,42.6
08-02-2022 08:39,5.5,0,14.35,11.5,53
08-02-2022 08:59,5.1,0.1,14.51,10.2,57.4
08-02-2022 09:19,5.1,0,17.12,6.8,85.9
08-02-2022 09:39,5.3,0.1,18.45,11.5,11.3
08-02-2022 09:59,5.1,0,17.61,6.4,68.8
08-02-2022 10:19,5.5,0,19.85,9.8,74.6
08-02-2022 10:39,5.6,0.1,14.92,7.7,15.3
08-02-2022 10:59,6,0,16.09,6.5,75.5
08-02-2022 11:19,5.2,0.1,17.97,9.4,22
08-02-2022 11:39,5.6,0.1,19.67,6.2,36.8
08-02-2022 11:59,6,0,17.86,9.9,7.9
08-02-2022 12:19,5.1,0.1,17.76,11.7,24
08-02-2022 12:39,5.5,0,18.29,8.7,35.4
08-02-2022 12:59,5.8,0,14.49,12,71.8
08-02-2022 13:19,6,0.1,18.32,8.3,61
08-02-2022 13:39,5.8,0.1,17.6,7,53.6
08-02-2022 13:59,5,0,17.81,11.6,20.3
08-02-2022 14:19,6,0.1,15.15,11.1,31.4
08-02-2022 14:39,5.8,0.1,19.84,8.1,18.6
08-02-2022 14:59,5.9,0,16.32,6.3,27.4
08-02-2022 15:19,5.3,0,17.13,8.8,47.7
08-02-2022 15:39,5.8,0,19.79,10.2,36.6
08-02-2022 15:59,5.4,0,17.8,11.1,75.6
08-02-2022 16:19,5.1,0.1,17.13,10.3,37.3
08-02-2022 16:39,5.7,0.1,15.05,10.8,40
08-02-2022 16:59,5.3,0.1,15.64,7.4,53.4
08-02-2022 17:19,5.6,0.1,15.13,6.2,35.3
08-02-2022 17:39,5.3,0,14.26,7.6,2.2
08-02-2022 17:59,6,0.1,15.19,8.3,68.2
08-02-2022 18:19,5.7,0,17.69,9.3,12.3
08-02-2022 18:39,5.6,0.1,14.45,7,1.3
08-02-2022 18:59,5.2,0.1,19.42,8.5,50.1
08-02-2022 19:19,5.3,0.1,19.59,7.5,77.6
08-02-2022 19:39,6,0,16.81,6.7,56.8
08-02-2022 19:59,5.2,0.1,14.4,9.8,24.4
08-02-2022 20:19,5.3,0.1,17.37,8.5,87.6
08-02-2022 20:39,5.3,0,18.63,6.9,65
08-02-2022 20:59,5.6,0.1,15.6,10,75.5
08-02-2022 21:19,5.8,0,18.9,6.5,81.6
08-02-2022 21:39,6,0,17.6,6.3,41.3
08-02-2022 21:59,5.4,0,15.72,8.9,69.7
08-02-2022 22:19,5.6,0,15.23,8.4,53
08-02-2022 22:39,5.9,0,19.46,7.1,73.2
08-02-2022 22:59,5.2,0.1,19.79,9,49.6
08-02-2022 23:19,5.1,0.1,14.2,8.1,49
08-02-2022 23:39,5.8,0,14.76,7,30.2
08-02-2022 23:59,5.3,0,19.8,6.5,50.8
09-02-2022 00:19,5.2,0,14.43,11.2,67.5
09-02-2022 00:39,5.7,0,16.96,8.3,8.8
09-02-2022 00:59,5,0.1,18.04,6.9,65.9
09-02-2022 01:19,5.5,0.1,19.33,8.4,6
09-02-2022 01:39,5,0.1,16.57,8.6,29.9
09-02-2022 01:59,5.5,0,15.1,8.5,20.3
09-02-2022 02:19,5.8,0.1,15.48,9.8,54
09-02-2022 02:39,5,0.1,16.92,7.9,25.3
09-02-2022 02:59,5.6,0.1,17.5,7.3,26.1
09-02-2022 03:19,5.1,0.1,16.35,7.2,85.8
09-02-2022 03:39,5.6,0,19.72,9.8,76.6
09-02-2022 03:59,5.2,0.1,18.51,10.5,41.7
09-02-2022 04:19,5.5,0.1,17.44,10.8,24.6
09-02-2022 04:39,5.7,0,14.24,8.4,16.2
09-02-2022 04:59,5.6,0.1,17.81,11,78.5
09-02-2022 05:19,5.7,0.1,18.07,8,5.8
09-02-2022 05:39,5.6,0.1,19.88,8.6,3.1
09-02-2022 05:59,5.2,0.1,19.73,11.2,67.3
09-02-2022 06:19,5.1,0,14.98,7.7,5.9
09-02-2022 06:39,5.1,0.1,14.25,7,31.7
09-02-2022 06:59,5.8,0.1,18.6,8.9,88.3
09-02-2022 07:19,5.8,0.1,15.16,9.9,19
09-02-2022 07:39,5.8,0,17.77,6,33.8
09-02-2022 07:59,5.9,0,16.73,9.1,66.6
09-02-2022 08:19,5.5,0.1,17.77,11.3,35.3
09-02-2022 08:39,5.4,0,17.93,10.1,14.1
09-02-2022 08:59,5.2,0.1,16.5,8.3,87.6
09-02-2022 09:19,5.1,0,15.74,7.6,83.1
09-02-2022 09:39,5.6,0.1,19.7,9.6,4.3
09-02-2022 09:59,5.8,0,18.61,11,47.7
09-02-2022 10:19,5,0.1,14.26,6.4,44.8
09-02-2022 10:39,5.3,0,16.92,9.9,78.2
09-02-2022 10:59,5.4,0.1,15.47,10.2,82.3
09-02-2022 11:19,5.3,0.1,17.22,9.6,4.7
09-02-2022 11:39,5,0,15.81,11.6,79
09-02-2022 11:59,5.6,0.1,16.74,11,69.7
09-02-2022 12:19,6,0.1,16.72,8.5,23.3
09-02-2022 12:39,5.5,0,18.38,8.9,20.5
09-02-2022 12:59,5.8,0.1,19.91,10,20
09-02-2022 13:19,5.8,0,14.88,8.8,7.9
09-02-2022 13:39,5.6,0,18.81,8,18.6
09-02-2022 13:59,5.9,0.1,19.6,6.4,11.3
09-02-2022 14:19,5.8,0.1,19.39,9,86.2
09-02-2022 14:39,5.4,0.1,18.16,8,20.1
09-02-2022 14:59,5,0.1,14.1,10,49.9
09-02-2022 15:19,5,0,14.48,6.2,32.1
09-02-2022 15:39,5.8,0,16.88,6.1,19.8
09-02-2022 15:59,5.2,0,17.55,11.2,20.4
09-02-2022 16:19,5.5,0.1,17.42,10.9,29.2
09-02-2022 16:39,6,0.1,19.99,7.6,4.3
09-02-2022 16:59,5.1,0,15.85,7.9,60.6
09-02-2022 17:19,5.9,0.1,19.69,9.9,14.9
09-02-2022 17:39,5.5,0.1,19.39,8.9,3.9
09-02-2022 17:59,5.4,0,15.3,7.6,66.2
09-02-2022 18:19,5.3,0.1,19.28,6,35.9
09-02-2022 18:39,5.5,0.1,17.09,12,24.1
09-02-2022 18:59,5.3,0.1,15.22,11.2,26.2
09-02-2022 19:19,5.1,0,15.11,7.1,52.3
09-02-2022 19:39,5.6,0.1,16.24,7.5,88.7
09-02-2022 19:59,5.8,0,15.27,12,44.5
09-02-2022 20:19,5,0.1,19.5,11.6,5.2
09-02-2022 20:39,5.5,0.1,14.28,8.6,59.3
09-02-2022 20:59,5.2,0.1,18.14,7.7,79.7
09-02-2022 21:19,5,0.1,17.16,9.1,15.9
09-02-2022 21:39,5.2,0,18.24,11.3,64.8
09-02-2022 21:59,5.5,0.1,19.24,7,30
09-02-2022 22:19,5.9,0,17.39,9,20.6
09-02-2022 22:39,5.6,0,19.64,7.4,75.3
09-02-2022 22:59,5.8,0.1,15.73,11.5,79.8
09-02-2022 23:19,5,0.1,18.03,9.5,12.1
09-02-2022 23:39,5.6,0,15.98,11.5,21
09-02-2022 23:59,5.9,0.1,18.34,10.5,41.7
10-02-2022 00:19,5.5,0,14.57,10.6,73.8
10-02-2022 00:39,5.9,0,16.32,9.9,7.5
10-02-2022 00:59,5.9,0,18.58,7.9,49.6
10-02-2022 01:19,5.8,0,17.02,6.6,3.3
10-02-2022 01:39,5.3,0,14.41,7.6,32.3
10-02-2022 01:59,5.2,0.1,16.48,7,65.7
10-02-2022 02:19,5.9,0,19.33,11.4,37.5
10-02-2022 02:39,5.4,0.1,19.7,6.6,36.2
10-02-2022 02:59,5.1,0,16.48,11.5,83.6
10-02-2022 03:19,5.4,0,18.78,7.2,78.6
10-02-2022 03:39,5.5,0.1,14.44,9.2,8.1
10-02-2022 03:59,5.6,0.1,16.56,6.5,71.5
10-02-2022 04:19,5.1,0,14.16,10.1,67.2
10-02-2022 04:39,6,0.1,16.62,11.7,47.7
10-02-2022 04:59,5,0.1,19.92,7.2,63.7
10-02-2022 05:19,5.4,0.1,17.69,8.9,41.5
10-02-2022 05:39,5.8,0.1,16.7,11.3,41.4
10-02-2022 05:59,5.1,0,19.3,10.5,26.7
10-02-2022 06:19,5.7,0.1,16.57,11.9,85.5
10-02-2022 06:39,5.6,0.1,18.55,7.9,67.3
10-02-2022 06:59,5.1,0,15.7,10.1,36.6
10-02-2022 07:19,5.7,0.1,16.81,10.1,41.4
10-02-2022 07:39,5.5,0,18.09,9,53.3
10-02-2022 07:59,5.9,0.1,18.47,10,19.5
10-02-2022 08:19,5.2,0.1,19.22,9.5,5.1
10-02-2022 08:39,5.5,0.1,17.01,10.9,77.8
10-02-2022 08:59,6,0,17.83,11.3,48.9
10-02-2022 09:19,5.7,0,17.8,9.6,48.5
10-02-2022 09:39,5.4,0.1,19.55,9.2,70.5
10-02-2022 09:59,5.8,0.1,14.53,8.7,43.8
10-02-2022 10:19,5.7,0.1,15.66,11.7,31.1
10-02-2022 10:39,5.8,0,15.11,9.4,4.2
10-02-2022 10:59,5.9,0,18.64,11.5,45.2
10-02-2022 11:19,5,0.1,14.62,11.7,80.9
10-02-2022 11:39,6,0,16.87,7.5,3.9
10-02-2022 11:59,5,0.1,14.35,10,49.7
10-02-2022 12:19,5.5,0.1,15.8,10.9,40.6
10-02-2022 12:39,5.5,0,16.97,12,48.8
10-02-2022 12:59,5.2,0,15.83,9.2,89.8
10-02-2022 13:19,5.7,0,19.21,11.8,85.9
10-02-2022 13:39,5.6,0.1,14.9,11.2,67.5
10-02-2022 13:59,5,0,17.2,6.9,2.2
10-02-2022 14:19,5.8,0,18.16,10,3.2
10-02-2022 14:39,5.7,0.1,19.99,11.9,22.8
10-02-2022 14:59,5,0.1,15.5,9.2,27
10-02-2022 15:19,5.9,0,18.98,9,2.9
10-02-2022 15:39,6,0.1,16.55,8.3,6.8
10-02-2022 15:59,5,0.1,14.9,7.3,69.8
10-02-2022 16:19,5.2,0.1,18.06,7.1,40
10-02-2022 16:39,5,0,19.39,8.1,77.5
10-02-2022 16:59,5,0.1,15.14,9.2,61.1
10-02-2022 17:19,5.6,0.1,16.59,11.9,32.7
10-02-2022 17:39,5.7,0,18.86,7.5,51
10-02-2022 17:59,5.9,0.1,17.57,9.4,58.8
10-02-2022 18:19,5.3,0,14.39,8.6,41.6
10-02-2022 18:39,5,0.1,16.83,7.8,54.4
10-02-2022 18:59,6,0.1,18.2,8.9,83.3
10-02-2022 19:19,5.8,0.1,19.56,7.7,24.5
10-02-2022 19:39,5.7,0.1,19.42,8.1,70.4
10-02-2022 19:59,6,0,16.67,7.9,9.8
10-02-2022 20:19,5.3,0,14.08,9.5,78.8
10-02-2022 20:39,5,0,16.21,7.1,43
10-02-2022 20:59,5,0.1,17.7,11,23.6
10-02-2022 21:19,5.2,0.1,16.09,9.4,9.6
10-02-2022 21:39,5.2,0,17.47,10,28
10-02-2022 21:59,5.9,0,15.9,8.1,74.9
10-02-2022 22:19,5.7,0.1,16.85,7.7,34.9
10-02-2022 22:39,5.2,0.1,15.42,7.4,83.6
10-02-2022 22:59,5.7,0,18.33,8.8,55.5
10-02-2022 23:19,5.5,0,16.32,11.9,82.3
10-02-2022 23:39,5.6,0.1,19.85,9.5,11.3
10-02-2022 23:59,5.7,0.1,16.94,11.1,83.9
11-02-2022 00:19,5.6,0,16.18,9.2,80.4
11-02-2022 00:39,6,0,18.14,10.4,46.5
11-02-2022 00:59,7.1,0.5,28.59,3.8,132.3
11-02-2022 01:19,6.7,0.4,23.31,5.3,117.6
11-02-2022 01:39,6.5,0.2,24.8,4.9,106.3
11-02-2022 01:59,7.2,0.4,28.82,6,157.4
11-02-2022 02:19,6.1,0.2,24.72,4.2,186.1
11-02-2022 02:39,6.5,0.2,20.89,4.2,153.7
11-02-2022 02:59,6.6,0.3,25.33,3,107.8
11-02-2022 03:19,6.9,0.3,28.09,3.7,91.4
11-02-2022 03:39,6.6,0.4,27.2,3.4,168.2
11-02-2022 03:59,6.6,0.2,27.97,5.7,148.7
11-02-2022 04:19,7,0.3,28.14,5.4,183.1
11-02-2022 04:39,6.4,0.5,20.93,5.2,185.4
11-02-2022 04:59,7.1,0.4,29.52,5.7,180.9
11-02-2022 05:19,6.8,0.4,29.91,5.8,99.7
11-02-2022 05:39,6.7,0.5,28.04,5.1,108.8
11-02-2022 05:59,6.3,0.3,21.18,5.9,112.7
11-02-2022 06:19,7.1,0.3,27.54,5.2,193.5
11-02-2022 06:39,6.3,0.4,21.16,4.1,158.7
11-02-2022 06:59,6.2,0.4,24.94,6.1,132.9
11-02-2022 07:19,6.9,0.3,24.6,5.8,191.3
11-02-2022 07:39,6.5,0.5,22.4,4.8,111.2
11-02-2022 07:59,6.1,0.4,28.14,3.1,135.4
11-02-2022 08:19,6.9,0.5,28.88,4.3,170.8
11-02-2022 08:39,7.2,0.2,29.84,3.9,140.7
11-02-2022 08:59,6.3,0.5,23.55,4.7,102.3
11-02-2022 09:19,6.3,0.2,29.37,4.8,166.9
11-02-2022 09:39,7.1,0.3,27.33,4.7,142
11-02-2022 09:59,7.2,0.2,27.86,5,133
11-02-2022 10:19,7,0.4,24.45,5.3,184.5
11-02-2022 10:39,7.2,0.2,21.95,3,158.8
11-02-2022 10:59,6.3,0.2,29.1,3.6,148
11-02-2022 11:19,6.7,0.2,26.9,3.6,160.3
11-02-2022 11:39,6.8,0.3,24.87,4,180.1
11-02-2022 11:59,7.2,0.3,29.58,3.6,156.1
11-02-2022 12:19,6.3,0.5,29.22,4.9,181.6
11-02-2022 12:39,7.1,0.3,24.05,5.5,123.8
11-02-2022 12:59,6.9,0.4,23.71,5.7,196
11-02-2022 13:19,6.7,0.3,25.3,4.4,185.5
11-02-2022 13:39,6.3,0.3,24,5,178
11-02-2022 13:59,7.2,0.2,22.6,5.3,107
11-02-2022 14:19,7,0.5,20.32,6,137.6
11-02-2022 14:39,7.2,0.5,25.68,4.6,98.9
11-02-2022 14:59,7.2,0.4,26.31,5,176.1
11-02-2022 15:19,7.1,0.2,28,4.3,127.5
11-02-2022 15:39,7.2,0.5,25.23,4,147.3
11-02-2022 15:59,7.1,0.4,25.2,5.2,137.9
11-02-2022 16:19,7,0.3,26.88,6.1,110.4
11-02-2022 16:39,6.8,0.4,23.46,3.3,93.2
11-02-2022 16:59,6.8,0.5,22.2,3.7,135.8
11-02-2022 17:19,7,0.3,23.28,5.4,105.2
11-02-2022 17:39,6.1,0.2,28.11,4.9,178.6
11-02-2022 17:59,7,0.5,22.96,3.5,121.5
11-02-2022 18:19,6.5,0.5,22.27,4.7,147.1
11-02-2022 18:39,6.7,0.4,25.44,5.3,177.5
11-02-2022 18:59,6.9,0.5,25.55,4.1,172.8
11-02-2022 19:19,7.1,0.2,22.15,3.6,167.2
11-02-2022 19:39,6.7,0.4,27.23,6,157
11-02-2022 19:59,6.2,0.3,23.08,3.3,172.5
11-02-2022 20:19,7,0.5,29.24,3.2,97.4
11-02-2022 20:39,6.9,0.2,22.08,5.1,126
11-02-2022 20:59,6.8,0.3,27.8,3.3,169.4
11-02-2022 21:19,7.1,0.5,26.42,4.4,171.3
11-02-2022 21:39,7.2,0.2,24.79,3.7,178.7
11-02-2022 21:59,6.3,0.2,23.22,5,178.8
11-02-2022 22:19,6.6,0.4,29.21,4.8,164.9
11-02-2022 22:39,7,0.3,20.84,3.9,144.9
11-02-2022 22:59,7,0.2,26.72,3.5,199.1
11-02-2022 23:19,6.4,0.2,25.45,3.1,90.8
11-02-2022 23:39,6.5,0.4,28.5,5.3,184.5
11-02-2022 23:59,7,0.3,23.84,3.3,93.6
12-02-2022 00:19,7.1,0.3,20.57,6,168.5
12-02-2022 00:39,6.1,0.4,20.42,5.7,124.6
12-02-2022 00:59,6.5,0.3,20.71,4.6,111.6
12-02-2022 01:19,6.4,0.3,25.5,5.4,143.6
12-02-2022 01:39,7.1,0.4,21.26,3.1,147.6
12-02-2022 01:59,6.1,0.3,23.33,3.9,137.3
12-02-2022 02:19,6.7,0.4,29.54,5.5,163.8
12-02-2022 02:39,6.9,0.3,28.05,4.8,98.2
12-02-2022 02:59,6.5,0.4,25.87,3.8,134.1
12-02-2022 03:19,6.2,0.3,27.25,4,182.5
12-02-2022 03:39,6.9,0.5,28.83,4.8,130.6
12-02-2022 03:59,6.8,0.4,20.76,3.3,156.9
12-02-2022 04:19,6.8,0.2,27.46,4.6,196.5
12-02-2022 04:39,6.5,0.3,27.61,5.7,170.4
12-02-2022 04:59,6.3,0.3,24.07,3.3,180.8
12-02-2022 05:19,6.6,0.3,22.44,5.5,145.8
12-02-2022 05:39,6.5,0.5,26.57,4.2,139.4
12-02-2022 05:59,6.6,0.2,25.45,4.8,116.9
12-02-2022 06:19,6.5,0.2,22.7,4.3,93.8
12-02-2022 06:39,6.5,0.4,21.9,3.3,182.4
12-02-2022 06:59,6.6,0.3,25.08,4.5,155.7
12-02-2022 07:19,6.4,0.5,26.33,3.4,93.4
12-02-2022 07:39,7.2,0.2,25.25,4.1,175.2
12-02-2022 07:59,6.8,0.4,25.9,5.7,130.3
12-02-2022 08:19,6.7,0.4,25.2,3.7,123.3
12-02-2022 08:39,7.1,0.4,24.66,4,187
12-02-2022 08:59,6.6,0.2,26.89,3.5,106.1
12-02-2022 09:19,6.2,0.2,25.27,6.1,186.9
12-02-2022 09:39,6.2,0.4,23.33,4.6,90.7
12-02-2022 09:59,6.4,0.3,25.64,3.8,118.6
12-02-2022 10:19,7.2,0.5,22.75,5,129.7
12-02-2022 10:39,6.9,0.2,22.64,3.7,139.2
12-02-2022 10:59,6.9,0.3,27.37,3,157.3
12-02-2022 11:19,6.5,0.3,23.89,3.7,187.1
12-02-2022 11:39,7.1,0.4,26.37,3.6,164.4
12-02-2022 11:59,6.2,0.3,29.4,3.7,172.6
12-02-2022 12:19,6.4,0.3,26.1,5.6,152.5
12-02-2022 12:39,6.9,0.3,21.68,3.2,151.8
12-02-2022 12:59,7,0.2,21.1,4.6,104.6
12-02-2022 13:19,7.2,0.4,21.44,5.3,125.1
12-02-2022 13:39,6.1,0.5,29.97,3.7,102.5
12-02-2022 13:59,6.4,0.2,22.44,5.3,197
12-02-2022 14:19,7.1,0.4,26.97,3.8,174.6
12-02-2022 14:39,6.9,0.2,23.5,4.1,149.3
12-02-2022 14:59,7.1,0.3,24.21,6.1,134.6
12-02-2022 15:19,6.4,0.3,21.04,3.6,178.3
12-02-2022 15:39,6.7,0.4,28.4,5.7,96.7
12-02-2022 15:59,7,0.3,28.26,4,107.8
12-02-2022 16:19,6.1,0.2,21.06,3.8,186
12-02-2022 16:39,7.2,0.2,20.59,3.9,146.4
12-02-2022 16:59,7.2,0.3,25.2,3.9,189.7
12-02-2022 17:19,7.2,0.5,22.6,4.7,102
12-02-2022 17:39,6.7,0.5,23.48,5.5,173.7
12-02-2022 17:59,6.7,0.3,27.78,4.1,147.9
12-02-2022 18:19,6.1,0.4,29.87,4.7,91.3
12-02-2022 18:39,6.9,0.2,26.54,4.7,196.7
12-02-2022 18:59,7.1,0.4,26.82,4.3,178.1
12-02-2022 19:19,6.6,0.3,21.86,5.7,174.6
12-02-2022 19:39,7.2,0.2,27.85,3.9,186.3
12-02-2022 19:59,6.4,0.4,25.06,4.1,130.4
12-02-2022 20:19,6.3,0.2,22.86,4.6,159
12-02-2022 20:39,7.2,0.3,20.92,4.7,179.1
12-02-2022 20:59,7,0.4,26.27,3.6,167.3
12-02-2022 21:19,6.4,0.3,27.15,5.9,117.6
12-02-2022 21:39,6.9,0.4,22.21,3.7,108.7
12-02-2022 21:59,7.1,0.5,25.5,3.5,137.5
12-02-2022 22:19,6.4,0.4,20.66,5.8,106.5
12-02-2022 22:39,6.9,0.4,23.66,5.5,121.2
12-02-2022 22:59,6.8,0.4,28.4,4.3,119.3
12-02-2022 23:19,7.1,0.4,25.62,3.9,129.9
12-02-2022 23:39,7.1,0.2,20.64,4.8,154.2
12-02-2022 23:59,6.2,0.4,20.06,5,177.2
13-02-2022 00:19,6.6,0.2,26.12,3.5,125.9
13-02-2022 00:39,6.4,0.3,28.95,5.8,175.5
13-02-2022 00:59,6.6,0.3,24.77,4.4,150.1
13-02-2022 01:19,6.4,0.4,26.19,4.7,160.5
13-02-2022 01:39,6.5,0.4,29.52,5.2,127.2
13-02-2022 01:59,6.5,0.5,27.06,3.5,141.3
13-02-2022 02:19,7.1,0.5,20.16,3.5,109.4
13-02-2022 02:39,6.6,0.3,29.56,6,198.4
13-02-2022 02:59,6.1,0.3,29.16,4.6,106.9
13-02-2022 03:19,6.6,0.5,22.97,3.9,198.8
13-02-2022 03:39,6.7,0.3,26.55,3.6,97
13-02-2022 03:59,7.2,0.3,20.79,6,196.9
13-02-2022 04:19,6.2,0.5,27.79,3,112.1
13-02-2022 04:39,7.2,0.4,23.7,3.5,149.8
13-02-2022 04:59,7,0.5,29.37,5.4,184.4
13-02-2022 05:19,6.8,0.4,21.58,5.5,183.3
13-02-2022 05:39,6.8,0.5,26.19,3.5,172.6
13-02-2022 05:59,7.1,0.5,29.48,5,185.2
13-02-2022 06:19,6.9,0.5,23.56,3.9,168.1
13-02-2022 06:39,6.6,0.2,20.03,4.4,136.9
13-02-2022 06:59,6.7,0.5,27.13,4.4,196.3
13-02-2022 07:19,6.2,0.5,24,4.2,174.6
13-02-2022 07:39,6.7,0.4,23.12,5.4,192.2
13-02-2022 07:59,6.2,0.2,25.74,5.9,103.6
13-02-2022 08:19,6.9,0.5,28.91,3.2,170.7
13-02-2022 08:39,6.8,0.5,24.96,4.6,151.6
13-02-2022 08:59,6.9,0.5,26.09,3,166.9
13-02-2022 09:19,6.5,0.5,22.27,3.4,155
13-02-2022 09:39,6.1,0.2,20.62,4.4,154.2
13-02-2022 09:59,6.5,0.3,28.71,3.8,123
13-02-2022 10:19,6.7,0.3,26.52,5,91.1
13-02-2022 10:39,7.2,0.5,23.12,4.6,97.1
13-02-2022 10:59,6.3,0.4,24.2,4.7,135.4
13-02-2022 11:19,6.6,0.4,28.2,5.3,179.7
13-02-2022 11:39,6.9,0.2,27.72,5.9,164.8
13-02-2022 11:59,7,0.4,20.63,5.2,121.2
13-02-2022 12:19,6.5,0.5,26.26,3.4,156.2
13-02-2022 12:39,6.6,0.2,28.91,5.6,92.3
13-02-2022 12:59,6.4,0.2,21.56,3.1,125.8
13-02-2022 13:19,6.3,0.3,22.26,3.8,128.2
13-02-2022 13:39,6.3,0.3,28.58,3.9,102.8
13-02-2022 13:59,7.2,0.3,24.01,5.5,108
13-02-2022 14:19,6.1,0.3,27.73,4.8,189.7
13-02-2022 14:39,7.1,0.4,25.97,5.4,155.3
13-02-2022 14:59,6.4,0.5,26.17,3.9,199.4
13-02-2022 15:19,6.8,0.3,24.28,5.3,167.7
13-02-2022 15:39,6.9,0.2,27.68,5.1,155.2
13-02-2022 15:59,7.2,0.5,24.09,4.3,114.8
13-02-2022 16:19,6.8,0.2,27.5,4.4,124.5
13-02-2022 16:39,7,0.2,21.37,4.3,183.1
13-02-2022 16:59,7.2,0.4,22.64,5.7,144.3
13-02-2022 17:19,6.9,0.5,26.73,4.2,95
13-02-2022 17:39,6.2,0.2,21.69,5.1,179.2
13-02-2022 17:59,7,0.4,22.19,5.2,126
13-02-2022 18:19,7.1,0.2,21.98,5.8,138.9
13-02-2022 18:39,6.8,0.4,29.44,3.1,150.3
13-02-2022 18:59,6.6,0.3,20.59,3.1,111.1
13-02-2022 19:19,6.7,0.4,21.57,4.7,160.1
13-02-2022 19:39,7.2,0.4,24.36,4.5,163.8
13-02-2022 19:59,6.2,0.3,25.24,5.2,174.8
13-02-2022 20:19,6.4,0.3,26.88,4.9,92.7
13-02-2022 20:39,6.6,0.3,25.25,5,151.8
13-02-2022 20:59,6.6,0.2,22.46,4.9,147
13-02-2022 21:19,6.8,0.3,23.39,4,150.6
13-02-2022 21:39,6.6,0.2,21.73,5.9,99.3
13-02-2022 21:59,6.7,0.3,27.67,4.4,98.1
13-02-2022 22:19,7.2,0.2,22.67,5,126.2
13-02-2022 22:39,6.9,0.4,25.71,3.6,171.1
13-02-2022 22:59,6.7,0.4,26.74,4.3,116.6
13-02-2022 23:19,7.1,0.4,23.13,6,158.3
13-02-2022 23:39,7.2,0.2,23.29,4.7,104
13-02-2022 23:59,7.2,0.4,21.06,3.6,193.3
14-02-2022 00:19,6.8,0.5,26.92,3.1,125.8
14-02-2022 00:39,6.4,0.3,23.82,3.2,181.9
14-02-2022 00:59,7.1,0.2,24.44,4.3,124.9
14-02-2022 01:19,6.2,0.2,24.67,5,99.4
14-02-2022 01:39,6.6,0.4,20.06,5.6,121
14-02-2022 01:59,6.4,0.5,26.36,3.2,143.7
14-02-2022 02:19,6.8,0.4,22.61,3.3,152.9
14-02-2022 02:39,6.5,0.3,20.07,4.8,107.7
14-02-2022 02:59,7.2,0.2,29.96,4,153.5
14-02-2022 03:19,7,0.4,20.54,5,114.3
14-02-2022 03:39,6.5,0.5,21.41,3,117.9
14-02-2022 03:59,6.6,0.3,25.57,5.4,154.8
14-02-2022 04:19,6.1,0.4,21.31,4.8,157.1
14-02-2022 04:39,6.7,0.2,23.54,5.9,163.8
14-02-2022 04:59,7.1,0.5,24.3,5,98.7
14-02-2022 05:19,7.2,0.3,22.86,3.6,198.8
14-02-2022 05:39,7.1,0.4,20.75,4.1,111.9
14-02-2022 05:59,6.7,0.3,21.36,5.6,121.1
14-02-2022 06:19,6.9,0.2,24.69,3.4,115.5
14-02-2022 06:39,6.1,0.2,27.31,4.1,113.5
14-02-2022 06:59,6.9,0.2,22.31,5.2,196.2
14-02-2022 07:19,6.7,0.3,29.89,5.1,160
14-02-2022 07:39,7,0.2,21.28,6.1,100.4
14-02-2022 07:59,6.9,0.2,23.61,4.3,183.8
14-02-2022 08:19,6.8,0.2,21.27,5.9,117
14-02-2022 08:39,6.2,0.2,24.29,4.3,183.1
14-02-2022 08:59,6.3,0.2,24.65,5.3,173.3
14-02-2022 09:19,6.8,0.3,20.75,4.3,185.4
14-02-2022 09:39,7.1,0.3,23.87,4.2,114
14-02-2022 09:59,6.3,0.4,28.76,3.5,193.9
14-02-2022 10:19,6.5,0.2,29.12,3.3,175.9
14-02-2022 10:39,6.5,0.2,25.3,3,175.9
14-02-2022 10:59,6.3,0.5,28.04,5.2,144.2
14-02-2022 11:19,6.4,0.4,25.97,4.7,112.9
